ExperimentName	Subject	Session	Clock.Information	DataFile.Basename	Display.RefreshRate	ExperimentVersion	Group	RandomSeed	RuntimeCapabilities	RuntimeVersion	RuntimeVersionExpected	SessionDate	SessionStartDateTimeUtc	SessionTime	StudioVersion	Udvozlo2.DEVICE	UdvozloPROBA.DEVICE	UdvozloPROBA1.DEVICE	viszlat.DEVICE	Block	PROBA	PROBA.Cycle	PROBA.Sample	Procedure[Block]	Running[Block]	TESZT	TESZT.Cycle	TESZT.Sample	Trial	CORRECT	CORRECTPROBA	PROBAINGER.DEVICE	ProbIngerek	ProbIngerek.Cycle	ProbIngerek.Sample	Procedure[Trial]	PTARGET	Running[Trial]	TESZTINGER.ACC	TESZTINGER.CRESP	TESZTINGER.DEVICE	TESZTINGER.DurationError	TESZTINGER.OnsetDelay	TESZTINGER.OnsetTime	TESZTINGER.OnsetToOnsetTime	TESZTINGER.RESP	TESZTINGER.RT	TESZTINGER.RTTime	TesztIngerek	TesztIngerek.Cycle	TesztIngerek.Sample	TipusPROBA	TipusTESZT	TTarget
1_PALT_S1_tACS	104	1	"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2022-07-29T08:49:42Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">10000000</Frequency><Timestamp dt:dt=""r8"">29159543006908</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2022-07-29T08:49:42Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n"	1_PALT_S1_tACS-104-1	74.99	1.0.0.46	1	1012598913	Full	3.0.3.80	3.0.3.80	07-29-2022	2022. 07. 29. 8:49:43	10:49:43	3.0.3.82	Keyboard	Keyboard	Keyboard	Keyboard	2				BlockProc2	TESZT	1	1	1	23	2						TrialProc2		TesztIngerek	1	2	Keyboard	-999999	20	169500	0	2	2595	172095	21	1	23		ru	Ingerek/teszt/19_seal_rollerskate.bmp
1_PALT_S1_tACS	104	1	"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2022-07-29T08:49:42Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">10000000</Frequency><Timestamp dt:dt=""r8"">29159543006908</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2022-07-29T08:49:42Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n"	1_PALT_S1_tACS-104-1	74.99	1.0.0.46	1	1012598913	Full	3.0.3.80	3.0.3.80	07-29-2022	2022. 07. 29. 8:49:43	10:49:43	3.0.3.82	Keyboard	Keyboard	Keyboard	Keyboard	2				BlockProc2	TESZT	1	1	1	24	5						TrialProc2		TesztIngerek	1	5	Keyboard	-999999	20	172633	0	5	2790	175423	9	1	24		rre	Ingerek/teszt/3_donkey_bowl.bmp
1_PALT_S1_tACS	105	1	"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2022-07-29T14:05:23Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">10000000</Frequency><Timestamp dt:dt=""r8"">29348951376017</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2022-07-29T14:05:23Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n"	1_PALT_S1_tACS-105-1	74.992	1.0.0.46	1	1442505693	Full	3.0.3.80	3.0.3.80	07-29-2022	2022. 07. 29. 14:05:23	16:05:23	3.0.3.82	Keyboard	Keyboard	Keyboard	Keyboard	1	1	1	1	BlockProc3	PROBA				1		3	Keyboard	4	1	1	TrialProc3	Ingerek/proba/4_pencil_top.bmp	ProbIngerek														ur_proba		
1_PALT_S1_tACS	105	1	"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2022-07-29T14:05:23Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">10000000</Frequency><Timestamp dt:dt=""r8"">29348951376017</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2022-07-29T14:05:23Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n"	1_PALT_S1_tACS-105-1	74.992	1.0.0.46	1	1442505693	Full	3.0.3.80	3.0.3.80	07-29-2022	2022. 07. 29. 14:05:23	16:05:23	3.0.3.82	Keyboard	Keyboard	Keyboard	Keyboard	1	1	1	1	BlockProc3	PROBA				2		2	Keyboard	3	1	2	TrialProc3	Ingerek/proba/3_mouse_duck.bmp	ProbIngerek														ru_proba		
1_PALT_S1_tACS	105	1	"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2022-07-29T14:05:23Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">10000000</Frequency><Timestamp dt:dt=""r8"">29348951376017</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2022-07-29T14:05:23Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n"	1_PALT_S1_tACS-105-1	74.992	1.0.0.46	1	1442505693	Full	3.0.3.80	3.0.3.80	07-29-2022	2022. 07. 29. 14:05:23	16:05:23	3.0.3.82	Keyboard	Keyboard	Keyboard	Keyboard	1	1	1	1	BlockProc3	PROBA				3		1	Keyboard	5	1	3	TrialProc3	Ingerek/proba/5_chicken_bicycle.bmp	ProbIngerek														uu_proba		
1_PALT_S1_tACS	105	1	"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2022-07-29T14:05:23Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">10000000</Frequency><Timestamp dt:dt=""r8"">29348951376017</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2022-07-29T14:05:23Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n"	1_PALT_S1_tACS-105-1	74.992	1.0.0.46	1	1442505693	Full	3.0.3.80	3.0.3.80	07-29-2022	2022. 07. 29. 14:05:23	16:05:23	3.0.3.82	Keyboard	Keyboard	Keyboard	Keyboard	1	1	1	1	BlockProc3	PROBA				4		5	Keyboard	1	1	4	TrialProc3	Ingerek/proba/1_alligator_baby carriage.bmp	ProbIngerek														rre_proba		
1_PALT_S1_tACS	105	1	"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2022-07-29T14:05:23Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">10000000</Frequency><Timestamp dt:dt=""r8"">29348951376017</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2022-07-29T14:05:23Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n"	1_PALT_S1_tACS-105-1	74.992	1.0.0.46	1	1442505693	Full	3.0.3.80	3.0.3.80	07-29-2022	2022. 07. 29. 14:05:23	16:05:23	3.0.3.82	Keyboard	Keyboard	Keyboard	Keyboard	1	1	1	1	BlockProc3	PROBA				5		4	Keyboard	2	1	5	TrialProc3	Ingerek/proba/2_carrott_truck.bmp	ProbIngerek														rru_proba		
1_PALT_S1_tACS	105	1	"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2022-07-29T14:05:23Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">10000000</Frequency><Timestamp dt:dt=""r8"">29348951376017</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2022-07-29T14:05:23Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n"	1_PALT_S1_tACS-105-1	74.992	1.0.0.46	1	1442505693	Full	3.0.3.80	3.0.3.80	07-29-2022	2022. 07. 29. 14:05:23	16:05:23	3.0.3.82	Keyboard	Keyboard	Keyboard	Keyboard	2				BlockProc2	TESZT	1	1	1	1	3						TrialProc2		TesztIngerek	1	3	Keyboard	-999999	7	118225	0	3	5795	124020	22	1	1		ur	Ingerek/teszt/23_tiger_windmill.bmp
1_PALT_S1_tACS	105	1	"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2022-07-29T14:05:23Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">10000000</Frequency><Timestamp dt:dt=""r8"">29348951376017</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2022-07-29T14:05:23Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n"	1_PALT_S1_tACS-105-1	74.992	1.0.0.46	1	1442505693	Full	3.0.3.80	3.0.3.80	07-29-2022	2022. 07. 29. 14:05:23	16:05:23	3.0.3.82	Keyboard	Keyboard	Keyboard	Keyboard	2				BlockProc2	TESZT	1	1	1	2	1						TrialProc2		TesztIngerek	0	1	Keyboard	-999999	7	124545	0	2	10691	135236	23	1	2		uu	Ingerek/teszt/29_fly_cup.bmp
1_PALT_S1_tACS	105	1	"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2022-07-29T14:05:23Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">10000000</Frequency><Timestamp dt:dt=""r8"">29348951376017</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2022-07-29T14:05:23Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n"	1_PALT_S1_tACS-105-1	74.992	1.0.0.46	1	1442505693	Full	3.0.3.80	3.0.3.80	07-29-2022	2022. 07. 29. 14:05:23	16:05:23	3.0.3.82	Keyboard	Keyboard	Keyboard	Keyboard	2				BlockProc2	TESZT	1	1	1	3	2						TrialProc2		TesztIngerek	1	2	Keyboard	-999999	7	135759	0	2	17253	153012	5	1	3		ru	Ingerek/teszt/17_rhino_hat.bmp
1_PALT_S1_tACS	105	1	"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2022-07-29T14:05:23Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">10000000</Frequency><Timestamp dt:dt=""r8"">29348951376017</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2022-07-29T14:05:23Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n"	1_PALT_S1_tACS-105-1	74.992	1.0.0.46	1	1442505693	Full	3.0.3.80	3.0.3.80	07-29-2022	2022. 07. 29. 14:05:23	16:05:23	3.0.3.82	Keyboard	Keyboard	Keyboard	Keyboard	2				BlockProc2	TESZT	1	1	1	4	5						TrialProc2		TesztIngerek	1	5	Keyboard	-999999	7	153533	0	5	4063	157596	2	1	4		rre	Ingerek/teszt/2_cat_baseballb.bmp
1_PALT_S1_tACS	105	1	"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2022-07-29T14:05:23Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">10000000</Frequency><Timestamp dt:dt=""r8"">29348951376017</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2022-07-29T14:05:23Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n"	1_PALT_S1_tACS-105-1	74.992	1.0.0.46	1	1442505693	Full	3.0.3.80	3.0.3.80	07-29-2022	2022. 07. 29. 14:05:23	16:05:23	3.0.3.82	Keyboard	Keyboard	Keyboard	Keyboard	2				BlockProc2	TESZT	1	1	1	5	5						TrialProc2		TesztIngerek	0	5	Keyboard	-999999	7	158120	0	3	11332	169452	18	1	5		rre	Ingerek/teszt/6_gorilla_desk.bmp
1_PALT_S1_tACS	105	1	"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2022-07-29T14:05:23Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">10000000</Frequency><Timestamp dt:dt=""r8"">29348951376017</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2022-07-29T14:05:23Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n"	1_PALT_S1_tACS-105-1	74.992	1.0.0.46	1	1442505693	Full	3.0.3.80	3.0.3.80	07-29-2022	2022. 07. 29. 14:05:23	16:05:23	3.0.3.82	Keyboard	Keyboard	Keyboard	Keyboard	2				BlockProc2	TESZT	1	1	1	6	1						TrialProc2		TesztIngerek	1	1	Keyboard	-999999	7	169974	0	1	3414	173388	8	1	6		uu	Ingerek/teszt/26_butterfly_chair.bmp
1_PALT_S1_tACS	105	1	"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2022-07-29T14:05:23Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">10000000</Frequency><Timestamp dt:dt=""r8"">29348951376017</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2022-07-29T14:05:23Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n"	1_PALT_S1_tACS-105-1	74.992	1.0.0.46	1	1442505693	Full	3.0.3.80	3.0.3.80	07-29-2022	2022. 07. 29. 14:05:23	16:05:23	3.0.3.82	Keyboard	Keyboard	Keyboard	Keyboard	2				BlockProc2	TESZT	1	1	1	7	4						TrialProc2		TesztIngerek	0	4	Keyboard	-999999	6	173907	0	5	4089	177996	12	1	7		rru	Ingerek/teszt/12_peacock_rollingpin.bmp
1_PALT_S1_tACS	105	1	"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2022-07-29T14:05:23Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">10000000</Frequency><Timestamp dt:dt=""r8"">29348951376017</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2022-07-29T14:05:23Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n"	1_PALT_S1_tACS-105-1	74.992	1.0.0.46	1	1442505693	Full	3.0.3.80	3.0.3.80	07-29-2022	2022. 07. 29. 14:05:23	16:05:23	3.0.3.82	Keyboard	Keyboard	Keyboard	Keyboard	2				BlockProc2	TESZT	1	1	1	8	2						TrialProc2		TesztIngerek	1	2	Keyboard	-999999	7	178521	0	2	4251	182772	21	1	8		ru	Ingerek/teszt/19_seal_rollerskate.bmp
1_PALT_S1_tACS	105	1	"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2022-07-29T14:05:23Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">10000000</Frequency><Timestamp dt:dt=""r8"">29348951376017</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2022-07-29T14:05:23Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n"	1_PALT_S1_tACS-105-1	74.992	1.0.0.46	1	1442505693	Full	3.0.3.80	3.0.3.80	07-29-2022	2022. 07. 29. 14:05:23	16:05:23	3.0.3.82	Keyboard	Keyboard	Keyboard	Keyboard	2				BlockProc2	TESZT	1	1	1	9	5						TrialProc2		TesztIngerek	1	5	Keyboard	-999999	6	183294	0	5	3550	186844	17	1	9		rre	Ingerek/teszt/5_giraffe_coat.bmp
1_PALT_S1_tACS	105	1	"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2022-07-29T14:05:23Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">10000000</Frequency><Timestamp dt:dt=""r8"">29348951376017</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2022-07-29T14:05:23Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n"	1_PALT_S1_tACS-105-1	74.992	1.0.0.46	1	1442505693	Full	3.0.3.80	3.0.3.80	07-29-2022	2022. 07. 29. 14:05:23	16:05:23	3.0.3.82	Keyboard	Keyboard	Keyboard	Keyboard	2				BlockProc2	TESZT	1	1	1	10	1						TrialProc2		TesztIngerek	1	1	Keyboard	-999999	6	187361	0	1	3931	191292	24	1	10		uu	Ingerek/teszt/30_leopard_garbage can.bmp
1_PALT_S1_tACS	105	1	"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2022-07-29T14:05:23Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">10000000</Frequency><Timestamp dt:dt=""r8"">29348951376017</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2022-07-29T14:05:23Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n"	1_PALT_S1_tACS-105-1	74.992	1.0.0.46	1	1442505693	Full	3.0.3.80	3.0.3.80	07-29-2022	2022. 07. 29. 14:05:23	16:05:23	3.0.3.82	Keyboard	Keyboard	Keyboard	Keyboard	2				BlockProc2	TESZT	1	1	1	11	5						TrialProc2		TesztIngerek	1	5	Keyboard	-999999	7	191815	0	5	4573	196388	10	1	11		rre	Ingerek/teszt/4_fox_clock.bmp
1_PALT_S1_tACS	105	1	"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2022-07-29T14:05:23Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">10000000</Frequency><Timestamp dt:dt=""r8"">29348951376017</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2022-07-29T14:05:23Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n"	1_PALT_S1_tACS-105-1	74.992	1.0.0.46	1	1442505693	Full	3.0.3.80	3.0.3.80	07-29-2022	2022. 07. 29. 14:05:23	16:05:23	3.0.3.82	Keyboard	Keyboard	Keyboard	Keyboard	2				BlockProc2	TESZT	1	1	1	12	5						TrialProc2		TesztIngerek	1	5	Keyboard	-999999	6	196908	0	5	6416	203324	1	1	12		rre	Ingerek/teszt/1_bee_ball.bmp
1_PALT_S1_tACS	105	1	"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2022-07-29T14:05:23Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">10000000</Frequency><Timestamp dt:dt=""r8"">29348951376017</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2022-07-29T14:05:23Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n"	1_PALT_S1_tACS-105-1	74.992	1.0.0.46	1	1442505693	Full	3.0.3.80	3.0.3.80	07-29-2022	2022. 07. 29. 14:05:23	16:05:23	3.0.3.82	Keyboard	Keyboard	Keyboard	Keyboard	2				BlockProc2	TESZT	1	1	1	13	4						TrialProc2		TesztIngerek	0	4	Keyboard	-999999	7	203842	0	5	6722	210564	11	1	13		rru	Ingerek/teszt/11_monkey_motor.bmp
1_PALT_S1_tACS	105	1	"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2022-07-29T14:05:23Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">10000000</Frequency><Timestamp dt:dt=""r8"">29348951376017</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2022-07-29T14:05:23Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n"	1_PALT_S1_tACS-105-1	74.992	1.0.0.46	1	1442505693	Full	3.0.3.80	3.0.3.80	07-29-2022	2022. 07. 29. 14:05:23	16:05:23	3.0.3.82	Keyboard	Keyboard	Keyboard	Keyboard	2				BlockProc2	TESZT	1	1	1	14	5						TrialProc2		TesztIngerek	1	5	Keyboard	-999999	6	211082	0	5	2402	213484	9	1	14		rre	Ingerek/teszt/3_donkey_bowl.bmp
1_PALT_S1_tACS	105	1	"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2022-07-29T14:05:23Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">10000000</Frequency><Timestamp dt:dt=""r8"">29348951376017</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2022-07-29T14:05:23Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n"	1_PALT_S1_tACS-105-1	74.992	1.0.0.46	1	1442505693	Full	3.0.3.80	3.0.3.80	07-29-2022	2022. 07. 29. 14:05:23	16:05:23	3.0.3.82	Keyboard	Keyboard	Keyboard	Keyboard	2				BlockProc2	TESZT	1	1	1	15	4						TrialProc2		TesztIngerek	0	4	Keyboard	-999999	7	214003	0	5	8289	222292	19	1	15		rru	Ingerek/teszt/13_pig_sailboat.bmp
1_PALT_S1_tACS	105	1	"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2022-07-29T14:05:23Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">10000000</Frequency><Timestamp dt:dt=""r8"">29348951376017</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2022-07-29T14:05:23Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n"	1_PALT_S1_tACS-105-1	74.992	1.0.0.46	1	1442505693	Full	3.0.3.80	3.0.3.80	07-29-2022	2022. 07. 29. 14:05:23	16:05:23	3.0.3.82	Keyboard	Keyboard	Keyboard	Keyboard	2				BlockProc2	TESZT	1	1	1	16	4						TrialProc2		TesztIngerek	0	4	Keyboard	-999999	6	222816	0	5	3548	226364	3	1	16		rru	Ingerek/teszt/9_lion_kettle.bmp
1_PALT_S1_tACS	105	1	"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2022-07-29T14:05:23Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">10000000</Frequency><Timestamp dt:dt=""r8"">29348951376017</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2022-07-29T14:05:23Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n"	1_PALT_S1_tACS-105-1	74.992	1.0.0.46	1	1442505693	Full	3.0.3.80	3.0.3.80	07-29-2022	2022. 07. 29. 14:05:23	16:05:23	3.0.3.82	Keyboard	Keyboard	Keyboard	Keyboard	2				BlockProc2	TESZT	1	1	1	17	1						TrialProc2		TesztIngerek	1	1	Keyboard	-999999	6	226883	0	1	2904	229787	7	1	17		uu	Ingerek/teszt/25_beetle_bus.bmp
1_PALT_S1_tACS	105	1	"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2022-07-29T14:05:23Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">10000000</Frequency><Timestamp dt:dt=""r8"">29348951376017</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2022-07-29T14:05:23Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n"	1_PALT_S1_tACS-105-1	74.992	1.0.0.46	1	1442505693	Full	3.0.3.80	3.0.3.80	07-29-2022	2022. 07. 29. 14:05:23	16:05:23	3.0.3.82	Keyboard	Keyboard	Keyboard	Keyboard	2				BlockProc2	TESZT	1	1	1	18	4						TrialProc2		TesztIngerek	1	4	Keyboard	-999999	7	230310	0	4	4173	234483	20	1	18		rru	Ingerek/teszt/14_spider_shoe.bmp
